x_idx,y_idx,Fertility Capability Classification,Soil Nitrogen,Soil Phosphorous,Soil Potassium,Soil pH,fcc_description,fcc_al_toxicity,fcc_calcareous,fcc_gravelly,fcc_high_erosion_risk_-_shallow_depth,fcc_high_erosion_risk_-_steep_slope,fcc_high_erosion_risk_-_textual_contrast,fcc_high_leaching_potential,fcc_low_k,fcc_no_constraints,fcc_no_data,fcc_shallow,fcc_slope,fcc_sulfidic,country
0,77,256,199.3368,6.389056,120.510414,7.7,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
0,78,256,269.42642,6.389056,147.41316,7.7,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
0,79,264,364.03748,6.389056,133.28978,7.7,"High erosion risk - textual contrast, Calcareous",0,1,0,0,0,1,0,0,0,0,0,0,0,Namibia
0,80,258,220.40642,7.16617,120.510414,7.4,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
0,81,256,364.03748,5.6858945,133.28978,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
0,82,256,269.42642,6.389056,120.510414,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
0,83,256,297.8674,6.389056,120.510414,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
0,84,258,199.3368,6.389056,120.510414,7.7,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
0,85,258,297.8674,7.16617,108.947174,7.7,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
0,86,258,402.4288,6.389056,120.510414,7.5,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
0,87,258,269.42642,5.6858945,98.484314,7.4,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
0,88,258,444.85776,5.6858945,108.947174,7.4,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
0,89,256,329.29956,5.0496473,133.28978,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
0,90,256,180.27225,6.389056,133.28978,7.6,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
0,91,256,180.27225,6.389056,133.28978,7.6,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
0,92,258,163.02191,8.025014,120.510414,7.4,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
0,93,8,402.4288,7.16617,120.510414,7.2,High erosion risk - textual contrast,0,0,0,0,0,1,0,0,0,0,0,0,0,Namibia
0,94,256,269.42642,8.025014,133.28978,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
0,95,0,89.01713,5.6858945,108.947174,7.3,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
0,96,256,98.484314,5.0496473,120.510414,7.3,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
0,97,256,444.85776,6.389056,120.510414,7.3,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
0,98,256,364.03748,7.16617,133.28978,7.6,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
0,99,258,329.29956,6.389056,133.28978,7.6,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
0,100,256,402.4288,7.16617,133.28978,7.6,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,0,0,220.40642,6.389056,120.510414,7.1,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,1,256,297.8674,6.389056,120.510414,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,2,0,329.29956,6.389056,120.510414,7.1,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,3,0,402.4288,6.389056,120.510414,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,4,0,491.74905,8.025014,120.510414,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,5,0,329.29956,7.16617,120.510414,7.3,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,6,0,297.8674,7.16617,108.947174,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,7,0,297.8674,7.16617,108.947174,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,8,256,329.29956,7.16617,120.510414,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,9,0,364.03748,7.16617,120.510414,7.3,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,10,0,329.29956,6.389056,108.947174,6.9,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,11,0,364.03748,7.16617,108.947174,7.0,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,12,0,329.29956,7.16617,108.947174,7.1,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,13,0,243.69193,7.16617,98.484314,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,14,0,491.74905,6.389056,120.510414,7.3,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,15,0,220.40642,5.0496473,108.947174,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,16,0,220.40642,6.389056,108.947174,7.3,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,17,256,329.29956,6.389056,108.947174,7.3,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,18,0,329.29956,6.389056,108.947174,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,19,256,543.5719,7.16617,133.28978,7.3,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,20,256,664.14166,7.16617,120.510414,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,21,0,491.74905,6.389056,120.510414,7.1,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,22,8,297.8674,6.389056,120.510414,7.1,High erosion risk - textual contrast,0,0,0,0,0,1,0,0,0,0,0,0,0,Namibia
1,23,256,297.8674,7.16617,133.28978,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,24,256,329.29956,7.16617,120.510414,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,25,0,199.3368,6.389056,120.510414,7.1,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,26,0,163.02191,8.025014,120.510414,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,27,0,220.40642,8.025014,120.510414,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,28,0,220.40642,8.025014,120.510414,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,29,0,199.3368,6.389056,120.510414,6.9,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,30,0,243.69193,5.6858945,108.947174,6.8,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,31,0,220.40642,5.6858945,120.510414,7.0,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,32,0,269.42642,6.389056,108.947174,7.0,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,33,0,199.3368,5.6858945,120.510414,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,34,256,269.42642,6.389056,120.510414,7.3,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,35,0,329.29956,6.389056,147.41316,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,36,0,199.3368,6.389056,120.510414,7.0,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,37,0,220.40642,7.16617,120.510414,6.9,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,38,0,269.42642,7.16617,120.510414,6.9,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,39,0,269.42642,7.16617,120.510414,7.0,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,40,0,220.40642,6.389056,108.947174,6.9,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,41,0,220.40642,6.389056,120.510414,7.1,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,42,0,269.42642,6.389056,108.947174,7.0,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,43,0,180.27225,7.16617,120.510414,6.8,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,44,0,269.42642,6.389056,108.947174,7.0,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,45,0,147.41316,7.16617,133.28978,7.1,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,46,0,220.40642,8.025014,120.510414,6.9,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,47,0,199.3368,5.6858945,133.28978,7.0,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,48,0,402.4288,5.6858945,133.28978,7.1,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,49,0,402.4288,5.6858945,133.28978,7.1,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,50,256,220.40642,6.389056,133.28978,7.3,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,51,0,444.85776,5.6858945,120.510414,6.9,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,52,0,600.84503,6.389056,147.41316,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,53,256,491.74905,6.389056,147.41316,7.6,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,54,256,329.29956,5.6858945,147.41316,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,55,256,147.41316,5.0496473,147.41316,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,56,256,199.3368,6.389056,120.510414,7.6,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,57,256,243.69193,5.6858945,120.510414,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,58,256,243.69193,6.389056,133.28978,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,59,256,269.42642,5.6858945,120.510414,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,60,256,133.28978,5.0496473,98.484314,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,61,256,133.28978,5.6858945,108.947174,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,62,256,329.29956,5.0496473,120.510414,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,63,258,543.5719,8.025014,133.28978,7.4,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
1,64,256,444.85776,6.389056,133.28978,7.3,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,65,256,133.28978,7.16617,120.510414,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,66,264,133.28978,8.974182,120.510414,7.5,"High erosion risk - textual contrast, Calcareous",0,1,0,0,0,1,0,0,0,0,0,0,0,Namibia
1,67,256,364.03748,7.16617,120.510414,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,68,256,297.8674,7.16617,120.510414,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,69,264,329.29956,8.025014,133.28978,7.7,"High erosion risk - textual contrast, Calcareous",0,1,0,0,0,1,0,0,0,0,0,0,0,Namibia
1,70,264,329.29956,8.025014,133.28978,7.7,"High erosion risk - textual contrast, Calcareous",0,1,0,0,0,1,0,0,0,0,0,0,0,Namibia
1,71,256,329.29956,8.974182,133.28978,7.6,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,72,0,329.29956,8.025014,108.947174,7.3,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,73,256,329.29956,8.025014,108.947174,7.3,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,74,256,364.03748,7.16617,120.510414,7.2,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,75,256,243.69193,6.389056,120.510414,7.3,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,76,258,199.3368,7.16617,120.510414,7.4,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
1,77,258,199.3368,6.389056,108.947174,7.5,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
1,78,258,243.69193,5.6858945,133.28978,7.5,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
1,79,256,243.69193,7.16617,133.28978,7.6,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,80,256,269.42642,5.6858945,120.510414,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,81,256,444.85776,5.6858945,133.28978,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,82,256,269.42642,5.6858945,98.484314,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,83,258,269.42642,6.389056,108.947174,7.4,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
1,84,258,243.69193,6.389056,120.510414,7.7,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
1,85,256,402.4288,6.389056,133.28978,7.6,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,86,256,543.5719,5.6858945,120.510414,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,87,258,364.03748,5.6858945,120.510414,7.5,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
1,88,256,329.29956,5.6858945,120.510414,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,89,258,199.3368,6.389056,108.947174,7.4,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
1,90,2,180.27225,5.6858945,120.510414,7.3,Gravelly,0,0,1,0,0,0,0,0,0,0,0,0,0,Namibia
1,91,256,329.29956,5.6858945,133.28978,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,92,256,329.29956,5.6858945,133.28978,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,93,256,329.29956,7.16617,133.28978,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,94,256,269.42642,8.025014,120.510414,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,95,256,444.85776,7.16617,147.41316,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,96,256,444.85776,8.025014,147.41316,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,97,0,444.85776,6.389056,120.510414,7.3,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
1,98,256,364.03748,6.389056,133.28978,7.3,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
1,99,258,329.29956,7.16617,147.41316,7.8,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
1,100,258,199.3368,8.025014,120.510414,7.5,"Gravelly, Calcareous",0,1,1,0,0,0,0,0,0,0,0,0,0,Namibia
2,0,256,180.27225,8.025014,108.947174,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
2,1,256,364.03748,7.16617,133.28978,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
2,2,0,329.29956,7.16617,120.510414,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
2,3,256,269.42642,7.16617,133.28978,7.5,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
2,4,0,220.40642,8.025014,98.484314,7.3,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
2,5,256,269.42642,7.16617,108.947174,7.6,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
2,6,256,329.29956,7.16617,120.510414,7.3,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
2,7,0,297.8674,7.16617,108.947174,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
2,8,0,297.8674,7.16617,108.947174,7.2,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
2,9,256,329.29956,6.389056,108.947174,7.4,Calcareous,0,1,0,0,0,0,0,0,0,0,0,0,0,Namibia
2,10,0,269.42642,7.16617,120.510414,7.3,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
2,11,0,243.69193,7.16617,108.947174,7.3,No constraints,0,0,0,0,0,0,0,0,1,0,0,0,0,Namibia
