x_idx,y_idx,Fertility Capability Classification,Soil Nitrogen,Soil Phosphorous,Soil Potassium,Soil pH,fcc_description,fcc_al_toxicity,fcc_calcareous,fcc_gravelly,fcc_high_erosion_risk_-_shallow_depth,fcc_high_erosion_risk_-_steep_slope,fcc_high_erosion_risk_-_textual_contrast,fcc_high_leaching_potential,fcc_low_k,fcc_no_constraints,fcc_no_data,fcc_shallow,fcc_slope,fcc_sulfidic,country
0,0,128,4876800.0,10.023176,133.28978,4.9,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,1,128,5956537.0,10.023176,120.510414,4.9,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,2,128,5389697.5,11.182494,120.510414,4.9,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,3,128,8040484.5,10.023176,120.510414,4.9,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,4,128,6582991.5,10.023176,133.28978,4.8,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,5,128,6582991.5,11.182494,133.28978,4.8,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,6,132,4412711.0,10.023176,147.41316,4.8,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,7,644,2676444.0,10.023176,108.947174,4.8,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Burundi
0,8,644,3992785.8,11.182494,108.947174,4.8,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Burundi
0,9,132,7275331.0,10.023176,120.510414,4.7,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,10,132,4412711.0,11.182494,133.28978,4.8,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,11,132,2957928.2,10.023176,120.510414,4.7,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,12,644,5389697.5,11.182494,108.947174,4.7,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Burundi
0,13,132,5389697.5,10.023176,120.510414,4.8,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,14,128,8040484.5,10.023176,120.510414,4.8,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,15,128,5389697.5,11.182494,120.510414,4.9,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,16,128,3992785.8,10.023176,120.510414,4.9,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,17,128,4876800.0,11.182494,133.28978,5.0,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,18,128,5956537.0,10.023176,120.510414,4.8,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,19,132,8040484.5,11.182494,108.947174,5.0,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,20,132,7275331.0,11.182494,108.947174,4.9,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,21,132,8040484.5,10.023176,120.510414,5.0,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,22,132,5389697.5,10.023176,133.28978,5.0,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,23,128,3992785.8,11.182494,120.510414,4.9,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,24,128,4412711.0,10.023176,133.28978,5.1,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,25,128,5956537.0,11.182494,133.28978,4.9,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,26,128,7275331.0,11.182494,133.28978,4.9,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,27,128,8886110.0,11.182494,120.510414,5.0,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,28,128,11994994.0,10.023176,120.510414,5.0,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,29,128,11994994.0,10.023176,120.510414,5.0,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,30,128,8886110.0,10.023176,108.947174,5.0,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,31,128,8040484.5,10.023176,120.510414,4.8,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,32,640,9820670.0,10.023176,120.510414,4.9,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Burundi
0,33,128,13256518.0,10.023176,120.510414,4.8,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,34,128,16191548.0,8.974182,133.28978,4.9,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,35,132,9820670.0,11.182494,133.28978,4.9,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,36,132,9820670.0,11.182494,147.41316,5.0,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,37,128,9820670.0,11.182494,133.28978,5.0,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,38,640,6582991.5,10.023176,120.510414,4.9,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Burundi
0,39,128,7275331.0,8.974182,133.28978,5.0,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,40,132,8040484.5,10.023176,120.510414,5.0,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,41,132,8886110.0,10.023176,133.28978,5.0,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,42,128,6582991.5,11.182494,147.41316,5.0,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,43,128,6582991.5,8.974182,147.41316,5.0,Al toxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,Burundi
0,44,132,6582991.5,11.182494,120.510414,5.0,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,45,132,8886110.0,11.182494,133.28978,4.9,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,46,132,4876800.0,11.182494,133.28978,4.9,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,47,132,4412711.0,11.182494,133.28978,4.9,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,48,132,4412711.0,11.182494,120.510414,4.8,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,49,132,3992785.8,11.182494,120.510414,4.9,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,50,132,4412711.0,10.023176,133.28978,4.9,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
0,51,132,6582991.5,11.182494,120.510414,5.0,"Slope, Al toxicity",1,0,0,0,0,0,0,0,0,0,0,1,0,Burundi
